(5000, 102, 0, 8, 28, 0, 0)
(5001, 5, 143, 4, 17, 1, 1)
(5002, 69, 72, 10, 3, 0, 0)
(5003, 61, 81, 10, 11, 0, 0)
(5004, 23, 109, 14, 39, 0, 0)
(5005, 68, 132, 4, 2, 0, 0)
(5006, 16, 128, 14, 3, 0, 1)
(5007, 139, 1, 14, 28, 0, 0)
(5008, 142, 37, 12, 28, 0, 0)
(5009, 37, 119, 12, 3, 0, 1)
(5010, 69, 72, 16, 23, 0, 0)
(5011, 2, 116, 8, 31, 1, 0)
(5012, 85, 46, 14, 36, 0, 0)
(5013, 89, 10, 12, 9, 0, 0)
(5014, 17, 142, 10, 15, 1, 0)
(5015, 39, 141, 6, 47, 0, 0)
(5016, 80, 1, 16, 23, 0, 0)
(5017, 135, 11, 4, 1, 0, 1)
(5018, 133, 71, 14, 23, 0, 1)
(5019, 65, 143, 14, 31, 0, 0)
(5020, 19, 123, 8, 16, 0, 0)
(5021, 18, 72, 8, 30, 0, 0)
(5022, 125, 21, 10, 22, 0, 0)
(5023, 71, 132, 16, 19, 0, 0)
(5024, 131, 0, 4, 3, 0, 0)
(5025, 47, 108, 4, 30, 0, 0)
(5026, 9, 99, 8, 3, 0, 1)
(5027, 110, 22, 10, 3, 0, 0)
(5028, 22, 134, 12, 14, 0, 0)
(5029, 73, 22, 4, 11, 0, 0)
(5030, 74, 10, 16, 27, 0, 0)
(5031, 72, 11, 10, 39, 0, 0)
(5032, 74, 11, 16, 23, 0, 0)
(5033, 48, 118, 10, 38, 0, 0)
(5034, 42, 132, 10, 48, 0, 0)
(5035, 93, 3, 8, 25, 0, 1)
(5036, 90, 0, 4, 8, 0, 0)
(5037, 2, 117, 16, 30, 0, 1)
(5038, 116, 14, 6, 27, 0, 0)
(5039, 50, 139, 14, 15, 0, 0)
(5040, 40, 127, 10, 22, 0, 0)
(5041, 58, 121, 16, 10, 0, 0)
(5042, 106, 26, 4, 9, 0, 0)
(5043, 119, 16, 4, 33, 1, 0)
(5044, 44, 133, 6, 6, 0, 0)
(5045, 138, 0, 8, 15, 1, 0)
(5046, 1, 139, 12, 19, 0, 0)
(5047, 127, 13, 4, 3, 0, 0)
(5048, 43, 135, 6, 25, 0, 0)
(5049, 48, 118, 14, 1, 0, 0)
(5050, 118, 12, 12, 2, 0, 0)
(5051, 139, 0, 14, 35, 0, 0)
(5052, 130, 2, 4, 40, 0, 0)
(5053, 127, 1, 12, 16, 0, 1)
(5054, 97, 46, 16, 4, 0, 1)
(5055, 111, 58, 14, 6, 0, 0)
(5056, 46, 135, 16, 14, 0, 1)
(5057, 13, 95, 10, 13, 0, 0)
(5058, 50, 131, 16, 17, 0, 0)
(5059, 78, 3, 6, 14, 0, 0)
