(5000, 138, 16, 12, 19, 0, 1)
(5001, 76, 23, 6, 39, 0, 0)
(5002, 79, 60, 16, 48, 1, 0)
(5003, 30, 123, 16, 3, 0, 0)
(5004, 125, 11, 14, 42, 0, 0)
(5005, 102, 61, 16, 3, 0, 0)
(5006, 96, 7, 14, 35, 0, 1)
(5007, 116, 27, 16, 23, 1, 0)
(5008, 89, 35, 8, 47, 0, 0)
(5009, 6, 108, 12, 32, 0, 1)
(5010, 136, 11, 4, 40, 0, 0)
(5011, 79, 60, 6, 20, 0, 0)
(5012, 21, 123, 12, 21, 0, 0)
(5013, 78, 50, 4, 1, 0, 0)
(5014, 39, 107, 12, 35, 0, 0)
(5015, 128, 17, 12, 33, 1, 0)
(5016, 19, 84, 16, 2, 0, 0)
(5017, 116, 39, 6, 40, 0, 0)
(5018, 126, 4, 14, 7, 0, 0)
(5019, 85, 18, 8, 44, 0, 0)
(5020, 73, 11, 14, 15, 0, 0)
(5021, 39, 107, 16, 36, 0, 0)
(5022, 127, 28, 12, 18, 0, 0)
(5023, 42, 109, 14, 45, 0, 0)
(5024, 103, 28, 12, 28, 0, 0)
(5025, 70, 121, 8, 18, 0, 0)
(5026, 64, 139, 6, 30, 0, 0)
(5027, 55, 108, 6, 8, 0, 0)
(5028, 17, 94, 4, 31, 0, 1)
(5029, 54, 122, 6, 5, 0, 0)
(5030, 95, 60, 10, 47, 0, 0)
(5031, 39, 107, 6, 31, 0, 0)
(5032, 18, 110, 10, 27, 1, 0)
(5033, 90, 16, 6, 11, 0, 0)
(5034, 27, 93, 12, 40, 0, 0)
(5035, 23, 85, 4, 22, 0, 0)
(5036, 135, 42, 4, 6, 0, 0)
(5037, 5, 139, 14, 12, 0, 0)
(5038, 40, 127, 10, 20, 1, 0)
(5039, 65, 94, 6, 16, 0, 0)
(5040, 94, 4, 12, 3, 0, 0)
(5041, 115, 4, 12, 17, 0, 0)
(5042, 97, 11, 4, 32, 0, 0)
(5043, 32, 133, 10, 40, 0, 1)
(5044, 91, 27, 12, 14, 0, 0)
(5045, 101, 9, 10, 24, 0, 0)
(5046, 127, 15, 6, 9, 0, 0)
(5047, 66, 108, 4, 27, 0, 0)
(5048, 73, 23, 4, 31, 0, 0)
(5049, 83, 60, 4, 7, 0, 0)
(5050, 10, 120, 8, 37, 0, 0)
(5051, 78, 49, 14, 33, 0, 0)
(5052, 59, 137, 4, 4, 0, 0)
(5053, 121, 8, 4, 49, 0, 1)
(5054, 17, 106, 14, 26, 0, 0)
(5055, 73, 47, 14, 35, 0, 0)
(5056, 65, 93, 14, 20, 0, 0)
(5057, 124, 45, 14, 48, 0, 1)
(5058, 47, 120, 8, 30, 0, 0)
(5059, 57, 135, 10, 5, 0, 0)
(5060, 120, 69, 10, 15, 0, 0)
(5061, 112, 8, 10, 32, 1, 0)
(5062, 123, 34, 8, 44, 0, 0)
(5063, 15, 94, 14, 4, 0, 0)
(5064, 115, 17, 6, 28, 0, 0)
(5065, 113, 59, 8, 35, 0, 0)
(5066, 68, 111, 12, 20, 0, 0)
(5067, 59, 136, 8, 47, 0, 0)
(5068, 64, 139, 16, 11, 0, 1)
(5069, 52, 128, 12, 18, 0, 0)
(5070, 80, 49, 4, 47, 0, 0)
(5071, 114, 15, 6, 22, 0, 0)
(5072, 120, 21, 16, 17, 0, 0)
(5073, 79, 60, 10, 2, 0, 1)
(5074, 9, 133, 10, 1, 0, 0)
(5075, 85, 35, 14, 32, 0, 0)
(5076, 8, 133, 6, 1, 0, 0)
(5077, 29, 128, 10, 3, 0, 0)
(5078, 52, 140, 4, 47, 0, 0)
(5079, 80, 49, 14, 5, 0, 0)
(5080, 10, 120, 14, 42, 0, 0)
(5081, 10, 120, 4, 31, 0, 0)
(5082, 49, 106, 8, 18, 0, 0)
(5083, 108, 21, 10, 1, 0, 0)
(5084, 6, 109, 14, 30, 0, 0)
(5085, 125, 46, 10, 7, 0, 0)
(5086, 29, 140, 6, 38, 1, 1)
(5087, 123, 35, 16, 8, 1, 0)
(5088, 73, 47, 4, 12, 0, 0)
(5089, 68, 111, 10, 42, 0, 0)
(5090, 45, 125, 12, 27, 0, 0)
